id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,section_prefixe
2021-1095942,2021-05-07,1,Vente,325500,13,,RUE DES ABELIAS,12,64700,64260,Hendaye,64,,,64260000AT0356,,,1,51.27,,,,,,,,,1,2,Appartement,51.00,3,,,,,,-1.7649300,43.3716270,000AT
2021-1095943,2021-04-16,1,Vente,130550,35,,RUE DE BEHOBIE,320,64700,64260,Hendaye,64,,,64260000AK0515,,,108,42.52,,,,,,,,,1,2,Appartement,42.00,2,,,,,,-1.7780500,43.3499220,000AK
2021-1095944,2021-05-11,1,Vente,145300,4,,RUE DOMINGOENIA GAENEAN,775,64700,64260,Hendaye,64,,,64260000AO0449,,,70,31.62,,,,,,,,,1,2,Appartement,31.00,2,,,,,,-1.7640190,43.3623870,000AO
2021-1095946,2021-04-26,1,Vente,313000,7,,RUE NOUVELLE,1600,64700,64260,Hendaye,64,,,64260000AN0374,,,162,85.11,,,,,,,,,1,2,Appartement,100.00,4,,,,,,-1.7740900,43.3541050,000AN
2021-1095976,2021-01-07,1,Vente,58000,42,,RUE DU COMMERCE,680,64700,64260,Hendaye,64,,,64260000AL0005,,,25,18.34,,,,,,,,,1,2,Appartement,25.00,1,,,,,,-1.7815160,43.3526240,000AL
2021-1095990,2021-04-27,1,Vente,102800,7,,RUE PASTEUR,1760,64700,64260,Hendaye,64,,,64260000AI0083,,,104,,111,63.34,,,,,,,2,2,Appartement,58.00,3,,,,,,-1.7713360,43.3502020,000AI
2021-1096005,2021-04-19,1,Vente,153500,11,,RUE DES FERMES,960,64700,64260,Hendaye,64,,,64260000AM0253,,,115,34.91,,,,,,,,,1,2,Appartement,34.00,2,,,,,,-1.7702300,43.3601030,000AM
2021-1096009,2021-04-27,1,Vente,245000,9004,,RUE DES FIGUIERS,970,64700,64260,Hendaye,64,,,64260000AW0239,,,139,,,,,,,,,,1,2,Appartement,34.00,2,,,,,,-1.7741900,43.3709390,000AW
2021-1096016,2021-04-21,1,Vente,286000,48,,BD DE LA BAIE DE CHINGUDY,247,64700,64260,Hendaye,64,,,64260000AV0422,,,4,50.68,,,,,,,,,1,2,Appartement,75.00,3,,,,,,-1.7722550,43.3695220,000AV
2021-1096055,2021-05-05,1,Vente,90000,7,,AV DE LISSARDY,1380,64700,64260,Hendaye,64,,,64260000AT0402,,,240,,,,,,,,,,1,2,Appartement,46.00,3,,,,,,-1.7629140,43.3702300,000AT
2021-1096069,2021-05-11,1,Vente,502900,27,,RUE WALT DISNEY,2261,64700,64260,Hendaye,64,,,64260000AD0938,,,1,176.80,,,,,,,,,1,2,Appartement,171.00,5,,,,,,-1.7573390,43.3627220,000AD
2021-1096079,2021-05-18,1,Vente,1650000,23,,AV D ESPAGNE,900,64700,64260,Hendaye,64,,,64260000AL0450,,,,,,,,,,,,,0,1,Maison,180.00,5,S,sols,,,182.00,-1.7843130,43.3505350,000AL
2021-1096082,2021-04-30,1,Vente,60000,42,,RUE DU COMMERCE,680,64700,64260,Hendaye,64,,,64260000AL0005,,,17,70.04,,,,,,,,,1,2,Appartement,71.00,3,,,,,,-1.7815160,43.3526240,000AL
2021-1096090,2021-05-17,1,Vente,155000,7,,AV DE LISSARDY,1380,64700,64260,Hendaye,64,,,64260000AT0402,,,280,41.12,,,,,,,,,1,2,Appartement,45.00,2,,,,,,-1.7629140,43.3702300,000AT
2021-1096095,2021-04-22,1,Vente,187000,7,,AV DE LISSARDY,1380,64700,64260,Hendaye,64,,,64260000AT0402,,,25,44.22,,,,,,,,,1,2,Appartement,46.00,3,,,,,,-1.7629140,43.3702300,000AT
2021-1096096,2021-04-22,1,Vente,120915,43,,RUE DES FERMES,960,64700,64260,Hendaye,64,,,64260000AP0086,,,9,24.20,,,,,,,,,1,2,Appartement,23.00,2,,,,,,-1.7674300,43.3610780,000AP
2021-1096099,2021-04-23,1,Vente,225000,30,,RUE HAPETENIA,1145,64700,64260,Hendaye,64,,,64260000AI0493,,,10,107.76,11,,12,,13,,,,4,2,Appartement,72.00,2,,,,,,-1.7710590,43.3527350,000AI
2021-1096152,2021-04-28,1,Vente,175000,73,,BD DU GENERAL LECLERC,1100,64700,64260,Hendaye,64,,,64260000AW0238,,,5,,,,,,,,,,1,2,Appartement,35.00,2,,,,,,-1.7735590,43.3712380,000AW
2021-1096156,2021-05-18,1,Vente,234000,7,,RUE CANETA,460,64700,64260,Hendaye,64,,,64260000AM0385,,,2,52.06,6,,,,,,,,2,2,Appartement,54.00,3,,,,,,-1.7759140,43.3573980,000AM
2021-1096159,2021-04-26,1,Vente,267000,5,,RUE DE SUBERNOA,2110,64700,64260,Hendaye,64,,,64260000AM0540,,,5,,,,,,,,,,1,2,Appartement,76.00,4,,,,,,-1.7705830,43.3593110,000AM
2021-1096160,2021-04-26,1,Vente,105000,1,,RUE DE BEHOBIE,320,64700,64260,Hendaye,64,,,64260000AL0500,,,55,30.17,,,,,,,,,1,2,Appartement,29.00,2,,,,,,-1.7827030,43.3514360,000AL
2021-1096178,2021-05-04,1,Vente,95000,44,,RUE BIGARENA,420,64700,64260,Hendaye,64,,,64260000AK0379,,,116,,,,,,,,,,1,2,Appartement,31.00,1,,,,,,-1.7741180,43.3503760,000AK
2021-1096184,2021-04-26,1,Vente,165500,40,,AV DES MIMOSAS,1510,64700,64260,Hendaye,64,,,64260000AW0140,,,567,,,,,,,,,,1,2,Appartement,38.00,2,,,,,,-1.7753760,43.3725320,000AW
2021-1096186,2021-04-26,1,Vente,115000,22,,AV DES MIMOSAS,1510,64700,64260,Hendaye,64,,,64260000AW0247,,,817,,,,,,,,,,1,2,Appartement,28.00,1,,,,,,-1.7747020,43.3725920,000AW
2021-1096188,2021-04-29,1,Vente,285000,14,,RUE LOUIS XIV,1405,64700,64260,Hendaye,64,,,64260000AH0746,,,7,,,,,,,,,,1,1,Maison,89.00,5,,,,,,-1.7677260,43.3438190,000AH
2021-1096203,2021-04-28,1,Vente,208000,7,,RUE DU COMMERCE,680,64700,64260,Hendaye,64,,,64260000AL0469,,,30,63.37,,,,,,,,,1,2,Appartement,63.00,3,,,,,,-1.7778480,43.3532130,000AL
2021-1096264,2021-04-28,1,Vente,730000,5,,RUE DES LILAS,1375,64700,64260,Hendaye,64,,,64260000AT0146,,,,,,,,,,,,,0,1,Maison,244.00,8,S,sols,,,604.00,-1.7676990,43.3723230,000AT
2021-1096268,2021-05-17,1,Vente,229250,14,,RUE DE BEHOBIE,320,64700,64260,Hendaye,64,,,64260000AL0253,,,94,63.18,,,,,,,,,1,2,Appartement,61.00,3,,,,,,-1.7802570,43.3494050,000AL
2021-1096272,2021-04-29,1,Vente,269349,14,,RUE DE BEHOBIE,320,64700,64260,Hendaye,64,,,64260000AL0253,,,174,63.36,187,,,,,,,,2,2,Appartement,63.00,3,,,,,,-1.7802570,43.3494050,000AL
2021-1096276,2021-04-28,1,Vente,227000,155,,BD DE L EMPEREUR,840,64700,64260,Hendaye,64,,,64260000AD0435,,,44,47.74,,,,,,,,,1,2,Appartement,36.00,2,,,,,,-1.7557150,43.3716840,000AD
2021-1096280,2021-04-28,1,Vente,148000,25,,RUE D ORIO,1651,64700,64260,Hendaye,64,,,64260000AD0588,,,76,48.90,,,,,,,,,1,2,Appartement,59.00,3,,,,,,-1.7563760,43.3620130,000AD
2021-1096281,2021-04-28,1,Vente,159800,20,,RUE DE BARRANDEGUY,265,64700,64260,Hendaye,64,,,64260000AN0317,,,4,32.90,,,,,,,,,1,2,Appartement,29.00,2,,,,,,-1.7703030,43.3551910,000AN
2021-1096310,2021-05-20,1,Vente,392000,23,,RUE ZALDI,2269,64700,64260,Hendaye,64,,,64260000AD1159,,,1,86.06,,,,,,,,,1,1,Maison,45.00,2,S,sols,,,270.00,-1.7533470,43.3681200,000AD
2021-1096311,2021-05-19,1,Vente,155000,40,,AV DES MIMOSAS,1510,64700,64260,Hendaye,64,,,64260000AW0140,,,601,41.61,,,,,,,,,1,2,Appartement,35.00,2,,,,,,-1.7753760,43.3725320,000AW
2021-1096315,2021-05-07,1,Vente,295000,1,,RUE DES MURIERS,1555,64700,64260,Hendaye,64,,,64260000AW0230,,,11,44.41,,,,,,,,,1,2,Appartement,26.00,1,,,,,,-1.7791330,43.3702700,000AW
2021-1096323,2021-04-30,1,Vente,665000,32,,RUE DU COMMERCE,680,64700,64260,Hendaye,64,,,64260000AL0019,,,,,,,,,,,,,0,1,Maison,182.00,8,S,sols,,,991.00,-1.7798600,43.3532610,000AL
2021-1096325,2021-04-30,1,Vente,600000,22,,RUE DU COMMERCE,680,64700,64260,Hendaye,64,,,64260000AL0068,,,,,,,,,,,,,0,1,Maison,120.00,7,S,sols,,,254.00,-1.7784480,43.3535660,000AL
2021-1096333,2021-05-04,1,Vente,125000,1,B,RUE DU JAIZQUIBEL,1240,64700,64260,Hendaye,64,,,64260000AM0611,,,152,27.33,,,,,,,,,1,2,Appartement,28.00,1,,,,,,-1.7733820,43.3590770,000AM
2021-1096365,2021-04-30,1,Vente,590000,5,,RUE DES CLEMATITES,660,64700,64260,Hendaye,64,,,64260000AV0186,,,15,129.12,,,,,,,,,1,2,Appartement,124.00,5,,,,,,-1.7722860,43.3716840,000AV
2021-1096396,2021-05-26,1,Vente,253000,22,,AV DES MIMOSAS,1510,64700,64260,Hendaye,64,,,64260000AW0247,,,850,45.28,,,,,,,,,1,2,Appartement,45.00,1,,,,,,-1.7747020,43.3725920,000AW
2021-1096398,2021-05-31,1,Vente,247290,7037,,CHE DE SOPITE,2100,64700,64260,Hendaye,64,,,64260000AD0037,,,521,67.31,554,,,,,,,,2,2,Appartement,67.00,4,,,,,,-1.7507620,43.3706370,000AD
2021-1096399,2021-05-12,1,Vente,200000,21,,RUE DES SERINGATS,2070,64700,64260,Hendaye,64,,,64260000AT0391,,,32,38.21,,,,,,,,,1,2,Appartement,39.00,2,,,,,,-1.7658590,43.3732360,000AT
2021-1096400,2021-05-25,1,Vente,268340,5,,RUE NOUVELLE,1600,64700,64260,Hendaye,64,,,64260000AN0373,,,131,57.47,,,,,,,,,1,2,Appartement,69.00,3,,,,,,-1.7740080,43.3542720,000AN
2021-1096404,2021-05-07,1,Vente,150000,1,B,RUE DU JAIZQUIBEL,1240,64700,64260,Hendaye,64,,,64260000AM0611,,,171,39.58,,,,,,,,,1,2,Appartement,39.00,2,,,,,,-1.7733820,43.3590770,000AM
2021-1096416,2021-05-06,1,Vente,255200,4,,RUE PRIORENIA,1890,64700,64260,Hendaye,64,,,64260000AL0264,,,48,62.87,,,,,,,,,1,2,Appartement,48.00,3,,,,,,-1.7829740,43.3497530,000AL
2021-1096454,2021-05-03,1,Vente,114750,4,,AV DES ALLEES,100,64700,64260,Hendaye,64,,,64260000AN0046,,,13,39.08,,,,,,,,,1,2,Appartement,45.00,2,,,,,,-1.7746260,43.3568610,000AN
2021-1096456,2021-05-03,1,Vente,162500,1,B,RUE DU TUNNEL,2200,64700,64260,Hendaye,64,,,64260000AN0103,,,153,42.11,,,,,,,,,1,2,Appartement,42.00,2,,,,,,-1.7700130,43.3582520,000AN
2021-1096465,2021-05-21,1,Vente,185000,1,B,RUE DU TUNNEL,2200,64700,64260,Hendaye,64,,,64260000AN0103,,,131,51.46,,,,,,,,,1,2,Appartement,51.00,2,,,,,,-1.7700130,43.3582520,000AN
2021-1096469,2021-05-12,1,Vente,207000,15,,RUE DE LA GARE,1060,64700,64260,Hendaye,64,,,64260000AN0040,,,8,61.12,,,,,,,,,1,2,Appartement,60.00,3,,,,,,-1.7752610,43.3568430,000AN
2021-1096471,2021-05-26,1,Vente,115260,35,,RUE DE BEHOBIE,320,64700,64260,Hendaye,64,,,64260000AK0515,,,78,42.67,,,,,,,,,1,2,Appartement,42.00,2,,,,,,-1.7780500,43.3499220,000AK
2021-1096484,2021-05-25,1,Vente,141500,5,,RUE NOUVELLE,1600,64700,64260,Hendaye,64,,,64260000AN0373,,,130,30.27,,,,,,,,,1,2,Appartement,35.00,2,,,,,,-1.7740080,43.3542720,000AN
2021-1096496,2021-05-17,1,Vente,600000,22,,AV DES MIMOSAS,1510,64700,64260,Hendaye,64,,,64260000AW0247,,,825,,,,,,,,,,1,2,Appartement,120.00,3,,,,,,-1.7747020,43.3725920,000AW
2021-1096516,2021-05-18,1,Vente,255000,9001,,RES ASCOUBIA II,A011,64700,64260,Hendaye,64,,,64260000AB0490,,,27,33.53,,,,,,,,,1,2,Appartement,27.00,2,,,,,,-1.7458800,43.3748420,000AB
2021-1096518,2021-05-18,1,Vente,14489,9001,,RES ASCOUBIA II,A011,64700,64260,Hendaye,64,,,64260000AB0490,,,27,33.53,,,,,,,,,1,2,Appartement,27.00,2,,,,,,-1.7458800,43.3748420,000AB
2021-1096549,2021-05-12,1,Vente,163500,9614,,CHE DE TEILLERIA,2131,64700,64260,Hendaye,64,,,64260000AO0471,,,199,,,,,,,,,,1,2,Appartement,36.00,2,,,,,,-1.7643690,43.3606700,000AO
2021-1096556,2021-05-07,1,Vente,392000,103,,AGUERRIA,B005,64700,64260,Hendaye,64,,,64260000AB0398,,,,,,,,,,,,,0,1,Maison,88.00,4,S,sols,,,367.00,-1.7477290,43.3753720,000AB
2021-1096583,2021-05-18,1,Vente,174000,8,,RUE DE BELCENIA,360,64700,64260,Hendaye,64,,,64260000AM0604,,,167,40.09,,,,,,,,,1,2,Appartement,40.00,3,,,,,,-1.7712550,43.3600010,000AM
2021-1096589,2021-06-02,1,Vente,350000,6,,AGUERRIA,B005,64700,64260,Hendaye,64,,,64260000AB0262,,,,,,,,,,,,,0,1,Maison,99.00,6,S,sols,,,554.00,-1.7456510,43.3725820,000AB
2021-1096598,2021-06-02,1,Vente,333500,8,,RUE MARIZABALENIA,1469,64700,64260,Hendaye,64,,,64260000AO0151,,,,,,,,,,,,,0,2,Appartement,100.00,5,S,sols,,,631.00,-1.7664440,43.3576530,000AO
2021-1096598,2021-06-02,1,Vente,333500,8,,RUE MARIZABALENIA,1469,64700,64260,Hendaye,64,,,64260000AO0151,,,,,,,,,,,,,0,2,Appartement,75.00,4,S,sols,,,631.00,-1.7664440,43.3576530,000AO
2021-1096606,2021-06-03,1,Vente,291000,12,,RTE DE LA CORNICHE,690,64700,64260,Hendaye,64,,,64260000AS0064,,,20,,64,,,,,,,,2,2,Appartement,41.00,3,,,,,,-1.7607870,43.3733040,000AS
2021-1096610,2021-06-03,1,Vente,220000,29,,RUE DU SIEGE,2085,64700,64260,Hendaye,64,,,64260000AH0253,,,57,87.70,,,,,,,,,1,1,Maison,87.00,5,,,,,,-1.7682660,43.3445910,000AH
2021-1096699,2021-06-04,1,Vente,251100,18,,RUE AICHE EGINA,50,64700,64260,Hendaye,64,,,64260000AK0317,,,14,82.43,8,,,,,,,,2,2,Appartement,81.00,5,,,,,,-1.7758560,43.3498800,000AK
2021-1096719,2021-06-02,1,Vente,366200,27,,RUE HAPETENIA,1145,64700,64260,Hendaye,64,,,64260000AI0033,,,4,90.73,,,,,,,,,1,2,Appartement,80.00,4,,,,,,-1.7694710,43.3515800,000AI
2021-1096749,2021-06-08,1,Vente,200000,73,,BD DE LA MER,1490,64700,64260,Hendaye,64,,,64260000AV0419,,,224,55.98,,,,,,,,,1,2,Appartement,55.00,3,,,,,,-1.7735850,43.3728400,000AV
2021-1096807,2021-05-21,1,Vente,288900,71,,RUE D ARMATONDE,170,64700,64260,Hendaye,64,,,64260000AC0115,,,7,,,,,,,,,,1,2,Appartement,75.00,3,,,,,,-1.7554870,43.3755850,000AC
2021-1096807,2021-05-21,1,Vente,288900,71,,RUE D ARMATONDE,170,64700,64260,Hendaye,64,,,64260000AC0115,,,3,44.07,,,,,,,,,1,2,Appartement,50.00,4,,,,,,-1.7554870,43.3755850,000AC
2021-1096820,2021-06-03,1,Vente,150000,19,,RUE DES SERINGATS,2070,64700,64260,Hendaye,64,,,64260000AT0409,,,8,60.85,,,,,,,,,1,2,Appartement,60.00,3,,,,,,-1.7662160,43.3728140,000AT
2021-1096857,2021-05-25,1,Vente,123800,7,,RUE D ARMATONDE,170,64700,64260,Hendaye,64,,,64260000AC0146,,,22,28.86,,,,,,,,,1,2,Appartement,27.00,1,,,,,,-1.7555840,43.3745130,000AC
2021-1096872,2021-06-08,1,Vente,165500,2,,AV DES MAGNOLIAS,1420,64700,64260,Hendaye,64,,,64260000AW0235,,,20,,202,24.16,,,,,,,2,2,Appartement,24.00,1,,,,,,-1.7741820,43.3716100,000AW
2021-1096900,2021-05-25,1,Vente,145000,9614,,CHE DE TEILLERIA,2131,64700,64260,Hendaye,64,,,64260000AO0471,,,196,,,,,,,,,,1,2,Appartement,38.00,2,,,,,,-1.7643690,43.3606700,000AO
2021-1096912,2021-06-16,1,Vente,119200,4,,RUE MARIGORRI,1452,64700,64260,Hendaye,64,,,64260000AO0480,,,62,42.66,,,,,,,,,1,2,Appartement,31.00,2,,,,,,-1.7634800,43.3607260,000AO
2021-1096913,2021-06-15,1,Vente,284000,22,,RUE DES FERMES,960,64700,64260,Hendaye,64,,,64260000AO0397,,,13,,,,,,,,,,1,2,Appartement,85.00,4,,,,,,-1.7685270,43.3599670,000AO
2021-1096924,2021-05-26,1,Vente,232000,155,,BD DE L EMPEREUR,840,64700,64260,Hendaye,64,,,64260000AD0435,,,16,46.00,,,,,,,,,1,2,Appartement,46.00,2,,,,,,-1.7557150,43.3716840,000AD
2021-1096927,2021-05-21,1,Vente,490000,10,,RUE LAURENT PARDO,1743,64700,64260,Hendaye,64,,,64260000AD1080,,,,,,,,,,,,,0,1,Maison,95.00,4,S,sols,,,612.00,-1.7603150,43.3676400,000AD
2021-1096934,2021-05-19,1,Vente,215000,17,,AV D ESPAGNE,900,64700,64260,Hendaye,64,,,64260000AL0279,,,5,113.82,6,113.82,,,,,,,2,2,Appartement,74.00,3,,,,,,-1.7842130,43.3506060,000AL
2021-1096939,2021-05-21,1,Vente,228750,9,,RUE DU TUNNEL,2200,64700,64260,Hendaye,64,,,64260000AN0188,,,1,79.23,,,,,,,,,1,2,Appartement,80.00,4,,,,,,-1.7713020,43.3565180,000AN
2021-1096940,2021-05-18,1,Vente,114000,1,,RUE HELENE BOUCHER,1165,64700,64260,Hendaye,64,,,64260000AT0418,,,154,40.79,,,,,,,,,1,2,Appartement,44.00,1,,,,,,-1.7620220,43.3708340,000AT
2021-1096985,2021-06-02,1,Vente,176200,1,,RUE GASCONENIA,1070,64700,64260,Hendaye,64,,,64260000AC0155,,,20,,,,,,,,,,1,2,Appartement,37.00,2,,,,,,-1.7554310,43.3737580,000AC
2021-1097000,2021-05-26,1,Vente,238420,12,,RUE D IRUN,1210,64700,64260,Hendaye,64,,,64260000AV0423,,,523,37.61,,,,,,,,,1,2,Appartement,38.00,1,,,,,,-1.7720830,43.3731370,000AV
2021-1097008,2021-06-04,1,Vente,246602,9005,,CHE DE SOPITE,2100,64700,64260,Hendaye,64,,,64260000AD1456,,,215,60.38,,,,,,,,,1,2,Appartement,60.00,3,,,,,,-1.7520340,43.3720730,000AD
2021-1097010,2021-05-25,1,Vente,450000,15,,RUE DE SUBERNOA,2110,64700,64260,Hendaye,64,,,64260000AM0279,,,,,,,,,,,,,0,2,Appartement,65.00,4,S,sols,,,732.00,,,000AM
2021-1097010,2021-05-25,1,Vente,450000,15,,RUE DE SUBERNOA,2110,64700,64260,Hendaye,64,,,64260000AM0279,,,,,,,,,,,,,0,2,Appartement,63.00,3,S,sols,,,732.00,,,000AM
2021-1097011,2021-06-14,1,Vente,179000,7,,AV DE LISSARDY,1380,64700,64260,Hendaye,64,,,64260000AT0402,,,267,44.86,,,,,,,,,1,2,Appartement,47.00,3,,,,,,-1.7629140,43.3702300,000AT
2021-1097013,2021-06-18,1,Vente,210000,1,,RUE DES CITRONNIERS,650,64700,64260,Hendaye,64,,,64260000AW0240,,,35,34.18,,,,,,,,,1,2,Appartement,34.00,2,,,,,,-1.7738570,43.3706940,000AW
2021-1097015,2021-06-17,1,Vente,167700,1,B,RUE DU JAIZQUIBEL,1240,64700,64260,Hendaye,64,,,64260000AM0611,,,165,39.99,,,,,,,,,1,2,Appartement,40.00,2,,,,,,-1.7733820,43.3590770,000AM
2021-1097020,2021-06-16,1,Vente,335000,54,,AGUERRIA,B005,64700,64260,Hendaye,64,,,64260000AB0326,,,,,,,,,,,,,0,1,Maison,86.00,4,S,sols,,,346.00,-1.7485760,43.3740600,000AB
2021-1097025,2021-06-16,1,Vente,100000,9001,,CHE DE BIANTENIA,380,64700,64260,Hendaye,64,,,64260000AO0306,,,81,28.21,,,,,,,,,1,2,Appartement,28.00,2,,,,,,-1.7656160,43.3589190,000AO
2021-1097027,2021-06-07,1,Vente,140000,16,,RUE DOLEAC,740,64700,64260,Hendaye,64,,,64260000AL0523,,,27,45.38,,,,,,,,,1,2,Appartement,46.00,3,,,,,,-1.7800930,43.3507900,000AL
2021-1097065,2021-06-03,1,Vente,255919,2,,AV DES MAGNOLIAS,1420,64700,64260,Hendaye,64,,,64260000AW0235,,,173,39.04,80,,,,,,,,2,2,Appartement,40.00,2,,,,,,-1.7741820,43.3716100,000AW
2021-1097068,2021-06-18,1,Vente,235000,2,,AV DES MAGNOLIAS,1420,64700,64260,Hendaye,64,,,64260000AW0235,,,189,43.57,25,,,,,,,,2,2,Appartement,48.00,2,,,,,,-1.7741820,43.3716100,000AW
2021-1097080,2021-06-17,1,Vente,176000,78,,RUE DE BEHOBIE,320,64700,64260,Hendaye,64,,,64260000AH0381,,,2,68.24,,,,,,,,,1,2,Appartement,70.00,4,,,,,,-1.7725360,43.3496530,000AH
2021-1097083,2021-06-18,1,Vente,151300,16,,RUE DOLEAC,740,64700,64260,Hendaye,64,,,64260000AL0523,,,41,45.26,,,,,,,,,1,2,Appartement,45.00,2,,,,,,-1.7800930,43.3507900,000AL
2021-1097084,2021-06-22,1,Vente,286500,72,,RUE RICHELIEU,1955,64700,64260,Hendaye,64,,,64260000AH0357,,,4,104.82,,,,,,,,,1,1,Maison,100.00,5,,,,,,-1.7671190,43.3435180,000AH
2021-1097101,2021-06-21,1,Vente,17225,24,,RUE DU CDT PASSICOT,670,64700,64260,Hendaye,64,,,64260000AM0641,,,8,21.51,,,,,,,,,1,2,Appartement,21.00,1,,,,,,-1.7721900,43.3585920,000AM
2021-1097125,2021-05-27,1,Vente,249000,9,,RUE DES FIGUIERS,970,64700,64260,Hendaye,64,,,64260000AW0245,,,224,34.84,,,,,,,,,1,2,Appartement,35.00,2,,,,,,-1.7749400,43.3717900,000AW
2021-1097140,2021-05-26,1,Vente,159317,21,,RUE DES CHASSEURS,532,64700,64260,Hendaye,64,,,64260000AE0651,,,2,43.47,,,,,,,,,1,2,Appartement,45.00,2,,,,,,-1.7626790,43.3565580,000AE
2021-1097173,2021-06-17,1,Vente,375000,20,,RUE D AIZPURDI,80,64700,64260,Hendaye,64,,,64260000AN0217,,,10,,5,,6,76.05,9,,,,4,2,Appartement,62.00,3,,,,,,-1.7723110,43.3561410,000AN
2021-1097180,2021-05-28,1,Vente,203150,41,,RUE RICHELIEU,1955,64700,64260,Hendaye,64,,,64260000AH0101,,,9,56.67,,,,,,,,,1,2,Appartement,44.00,3,,,,,,-1.7633310,43.3450090,000AH
2021-1097183,2021-05-27,1,Vente,490000,94,B,RUE DE BEHOBIE,320,64700,64260,Hendaye,64,,,64260000AH0221,,,,,,,,,,,,,0,2,Appartement,110.00,4,S,sols,,,615.00,-1.7682370,43.3481270,000AH
2021-1097183,2021-05-27,1,Vente,490000,94,B,RUE DE BEHOBIE,320,64700,64260,Hendaye,64,,,64260000AH0221,,,,,,,,,,,,,0,2,Appartement,67.00,4,J,jardins,,,600.00,-1.7682370,43.3481270,000AH
2021-1097183,2021-05-27,1,Vente,490000,94,B,RUE DE BEHOBIE,320,64700,64260,Hendaye,64,,,64260000AH0221,,,,,,,,,,,,,0,2,Appartement,67.00,4,S,sols,,,615.00,-1.7682370,43.3481270,000AH
2021-1097183,2021-05-27,1,Vente,490000,94,B,RUE DE BEHOBIE,320,64700,64260,Hendaye,64,,,64260000AH0221,,,,,,,,,,,,,0,2,Appartement,110.00,4,J,jardins,,,600.00,-1.7682370,43.3481270,000AH
2021-1097185,2021-05-27,1,Vente,207000,9005,,CHE DE SOPITE,2100,64700,64260,Hendaye,64,,,64260000AD1456,,,118,60.82,,,,,,,,,1,2,Appartement,60.00,3,,,,,,-1.7520340,43.3720730,000AD
2021-1097186,2021-05-28,1,Vente,231000,9001,,RES ASCOUBIA II,A011,64700,64260,Hendaye,64,,,64260000AB0490,,,86,51.78,,,,,,,,,1,2,Appartement,27.00,2,,,,,,-1.7458800,43.3748420,000AB
2021-1097187,2021-05-27,1,Vente,313000,7,,RUE DOMINGOENIA GAENEAN,775,64700,64260,Hendaye,64,,,64260000AO0440,,,,,,,,,,,,,0,1,Maison,90.00,4,S,sols,,,170.00,-1.7637930,43.3621960,000AO
2021-1097188,2021-05-26,1,Vente,240000,1,,RUE DE BEHOBIE,320,64700,64260,Hendaye,64,,,64260000AL0500,,,56,84.39,,,,,,,,,1,2,Appartement,84.00,4,,,,,,-1.7827030,43.3514360,000AL
2021-1097191,2021-05-26,1,Vente,143000,15,,RUE D IRANDATZ,1200,64700,64260,Hendaye,64,,,64260000AN0358,,,31,41.95,,,,,,,,,1,2,Appartement,42.00,2,,,,,,-1.7731350,43.3537120,000AN
2021-1097192,2021-06-22,1,Vente,176550,67,,BD DU GENERAL DE GAULLE,1090,64700,64260,Hendaye,64,,,64260000AL0025,,,50,,,,,,,,,,1,2,Appartement,51.00,3,,,,,,-1.7797310,43.3539160,000AL
2021-1097196,2021-06-15,1,Vente,165000,9001,,RUE MARCEL PAUL,1445,64700,64260,Hendaye,64,,,64260000AK0525,,,111,48.52,,,,,,,,,1,2,Appartement,49.00,2,,,,,,-1.7758670,43.3526690,000AK
2021-1097212,2021-05-28,1,Vente,855000,3,,RUE DES ROSIERS,1970,64700,64260,Hendaye,64,,,64260000AV0088,,,,,,,,,,,,,0,1,Maison,223.00,6,S,sols,,,799.00,-1.7708030,43.3692600,000AV
2021-1097217,2021-06-02,1,Vente,177500,4,,RUE DE CHOURIOENIA,630,64700,64260,Hendaye,64,,,64260000AN0678,,,32,69.21,,,,,,,,,1,2,Appartement,65.00,4,,,,,,-1.7686290,43.3554690,000AN
2021-1097220,2021-05-28,1,Vente,180000,10,,RUE DU COMMERCE,680,64700,64260,Hendaye,64,,,64260000AL0442,,,17,63.90,,,,,,,,,1,2,Appartement,71.00,3,,,,,,-1.7768350,43.3539080,000AL
2021-1097239,2021-06-25,1,Vente,505000,69,,BD DE LA MER,1490,64700,64260,Hendaye,64,,,64260000AV0423,,,406,72.62,,,,,,,,,1,2,Appartement,72.00,4,,,,,,-1.7720830,43.3731370,000AV
2021-1097245,2021-06-21,1,Vente,125000,9007,,CHE D AGORRETA,30,64700,64260,Hendaye,64,,,64260000AE0378,,,,,,,,,,,,,0,1,Maison,80.00,3,S,sols,,,226.00,-1.7641690,43.3547490,000AE
2021-1097245,2021-06-21,1,Vente,125000,9007,,CHE D AGORRETA,30,64700,64260,Hendaye,64,,,64260000AE0378,,,,,,,,,,,,,0,1,Maison,80.00,3,S,sols,,,244.00,-1.7641690,43.3547490,000AE
